id,temperatureVal,currentVal,vibrationVal,rpmVal,receivedTime,classifier,intClassifier
3994,31.89,0.48,108.2,2781,2016-03-05 13:33:42,load,2
3995,31.97,0.49,89.49,2802,2016-03-05 13:33:44,load,2
3996,31.99,0.49,104.2,2817,2016-03-05 13:33:46,load,2
3997,32.03,0.49,108.4,2823,2016-03-05 13:33:49,load,2
3998,32.27,0.48,87.92,2799,2016-03-05 13:33:51,load,2
3999,32.17,0.26,99.79,2700,2016-03-05 13:33:53,load,2
4000,32.25,0,91.46,2028,2016-03-05 13:33:55,load,2
4001,32.47,0,82.8,942,2016-03-05 13:33:57,load,2
4002,32.35,0,87.17,162,2016-03-05 13:33:59,load,2
4003,31.85,0,97.04,0,2016-03-05 13:34:01,load,2
4004,31.96,0,100.7,0,2016-03-05 13:34:03,load,2
4005,31.95,0,99.53,0,2016-03-05 13:34:05,load,2
4006,31.9,0,86.54,0,2016-03-05 13:34:07,load,2
4007,31.91,0,74.11,0,2016-03-05 13:34:09,load,2
4008,26.84,0,85.2,0,2016-03-05 13:34:11,load,2
4009,25.35,0,94.48,0,2016-03-05 13:34:13,load,2
4010,25.35,0,95.42,0,2016-03-05 13:34:15,load,2
4011,25.11,0,94.83,0,2016-03-05 13:34:17,load,2
4012,24.05,0,91.72,0,2016-03-05 13:34:19,load,2
4013,23.65,0,82.75,0,2016-03-05 13:34:21,load,2
4014,24.05,0,75.29,0,2016-03-05 13:34:23,load,2
4015,24.03,0,76.23,0,2016-03-05 13:34:25,load,2
4016,23.51,0,89.53,0,2016-03-05 13:34:27,load,2
4017,25.19,0,87.83,0,2016-03-05 13:34:29,load,2
4018,25.47,0,76.15,0,2016-03-05 13:34:31,load,2
4019,25.79,0,65.58,0,2016-03-05 13:34:33,load,2
4020,25.87,0,65.34,0,2016-03-05 13:34:35,load,2
4021,25.87,0,73.65,0,2016-03-05 13:34:37,load,2
4022,25.53,0,75.91,0,2016-03-05 13:34:39,load,2
4023,24.65,0,70.37,0,2016-03-05 13:34:41,load,2
4024,26.41,0.01,67.07,0,2016-03-05 13:34:43,load,2
4025,29.69,0,73.52,0,2016-03-05 13:34:45,load,2
4026,31.39,0,73.76,0,2016-03-05 13:34:47,load,2
4027,31.85,0.03,67.68,0,2016-03-05 13:34:50,load,2
4028,31.81,0.16,67.59,0,2016-03-05 13:34:52,load,2
4029,31.29,0.01,65.93,0,2016-03-05 13:34:54,load,2
4030,30.39,0.01,60.72,0,2016-03-05 13:34:56,load,2
4031,30.47,0.01,55.06,0,2016-03-05 13:34:58,load,2
4032,30.77,0,54.12,3,2016-03-05 13:35:00,load,2
4033,30.33,0.03,51.36,6,2016-03-05 13:35:02,load,2
4034,29.77,0.04,48.19,6,2016-03-05 13:35:04,load,2
4035,29.91,0.02,50.27,6,2016-03-05 13:35:06,load,2
4036,29.99,0.01,50.03,3,2016-03-05 13:35:08,load,2
4037,29.93,0.05,46.22,3,2016-03-05 13:35:10,load,2
4038,29.63,0.01,41.74,3,2016-03-05 13:35:12,load,2
4039,29.79,0.04,38.43,3,2016-03-05 13:35:14,load,2
4040,29.37,0.03,41.85,6,2016-03-05 13:35:16,load,2
4041,29.09,0.03,37.14,12,2016-03-05 13:35:18,load,2
4042,29.43,0.01,43.73,24,2016-03-05 13:35:20,load,2
4043,29.49,0.01,46.62,30,2016-03-05 13:35:22,load,2
4044,28.51,0.03,43.51,21,2016-03-05 13:35:24,load,2
4045,28.37,0.04,47.93,21,2016-03-05 13:35:26,load,2
4046,23.63,0.09,51.17,6,2016-03-05 13:35:28,load,2
4047,23.75,0.05,60.22,0,2016-03-05 13:35:30,load,2
4048,23.47,0.06,53.79,0,2016-03-05 13:35:33,load,2
4049,23.57,0.04,46.94,0,2016-03-05 13:35:35,load,2
4050,23.35,0,44.3,0,2016-03-05 13:35:37,load,2
4051,23.39,0.01,51.12,0,2016-03-05 13:35:39,load,2
4052,23.15,0,60.81,0,2016-03-05 13:35:41,load,2
4053,23.05,0.01,68.32,0,2016-03-05 13:35:43,load,2
4054,23.27,0.77,83.1,330,2016-03-05 13:35:45,load,2
4055,23.42,0.86,93.95,2208,2016-03-05 13:35:47,load,2
4056,23.33,0.65,85.03,4674,2016-03-05 13:35:49,load,2
4057,23.51,0.63,102,6138,2016-03-05 13:35:51,load,2
4058,23.45,0.63,87.98,6300,2016-03-05 13:35:53,load,2
4059,23.85,0.62,100.4,6312,2016-03-05 13:35:55,load,2
4060,23.39,0.63,100.1,6315,2016-03-05 13:35:57,load,2
4061,23.23,0.63,84.02,6315,2016-03-05 13:35:59,load,2
4062,23.29,0.62,99.75,6288,2016-03-05 13:36:01,load,2
4063,23,0.62,97.23,6291,2016-03-05 13:36:03,load,2
4064,23.15,0.62,85.84,6252,2016-03-05 13:36:05,load,2
4065,22.95,0.62,107.3,6222,2016-03-05 13:36:07,load,2
4066,23.05,0.61,84.88,6255,2016-03-05 13:36:09,load,2
4067,23.11,0.62,101.4,6246,2016-03-05 13:36:11,load,2
4068,23.05,0.62,97.54,6228,2016-03-05 13:36:14,load,2
4069,23.23,0.61,84,6225,2016-03-05 13:36:16,load,2
4070,23.21,0.61,103.5,6222,2016-03-05 13:36:18,load,2
4071,23.11,0.61,85.29,6207,2016-03-05 13:36:20,load,2
4072,25.19,0.6,101,6234,2016-03-05 13:36:22,load,2
4073,24.21,0.6,90.39,6243,2016-03-05 13:36:24,load,2
4074,29.17,0.64,90.39,6240,2016-03-05 13:36:26,load,2
4075,28.75,0.65,106.9,6237,2016-03-05 13:36:28,load,2
4076,32.17,0.64,92.33,6243,2016-03-05 13:36:30,load,2
4077,30.47,0.69,83.1,6192,2016-03-05 13:36:32,load,2
4078,32.33,0.73,93.47,6186,2016-03-05 13:36:34,load,2
4079,33.65,0.73,100,6186,2016-03-05 13:36:36,load,2
4080,32.67,0.73,100.4,6198,2016-03-05 13:36:38,load,2
4081,32.31,0.73,89.05,6189,2016-03-05 13:36:40,load,2
4082,32.13,0.72,79.28,6177,2016-03-05 13:36:42,load,2
4083,32.03,0.72,80.54,6174,2016-03-05 13:36:44,load,2
4084,32.11,0.72,94.68,6165,2016-03-05 13:36:46,load,2
4085,32.17,0.72,97.89,6153,2016-03-05 13:36:48,load,2
4086,32.13,0.72,88.97,6150,2016-03-05 13:36:51,load,2
4087,32.19,0.72,77.26,6180,2016-03-05 13:36:53,load,2
4088,32.33,0.72,76.69,6207,2016-03-05 13:36:55,load,2
4089,32.41,0.72,92.79,6192,2016-03-05 13:36:57,load,2
4090,32.49,0.71,95.57,6162,2016-03-05 13:36:59,load,2
4091,32.49,0.72,97.65,6186,2016-03-05 13:37:01,load,2
4092,32.47,0.72,92.33,6207,2016-03-05 13:37:03,load,2
4093,32.55,0.71,80.26,6216,2016-03-05 13:37:05,load,2
4094,32.59,0.72,79.52,6180,2016-03-05 13:37:07,load,2
4095,32.89,0.72,94.17,6156,2016-03-05 13:37:09,load,2
4096,32.75,0.71,96.56,6159,2016-03-05 13:37:11,load,2
4097,32.91,0.72,97.32,6153,2016-03-05 13:37:13,load,2
4098,32.95,0.67,82.18,6162,2016-03-05 13:37:15,load,2
4099,33.05,0.6,102.7,6153,2016-03-05 13:37:17,load,2
4100,33.07,0.59,80.83,6147,2016-03-05 13:37:19,load,2
4101,32.61,0.59,95.97,6150,2016-03-05 13:37:21,load,2
4102,32.91,0.59,70.92,6138,2016-03-05 13:37:23,load,2
4103,33.21,0.59,94.3,6165,2016-03-05 13:37:25,load,2
4104,33.25,0.67,89.38,6201,2016-03-05 13:37:28,load,2
4105,33.29,0.71,80.08,6219,2016-03-05 13:37:30,load,2
4106,33.39,0.71,79.19,6189,2016-03-05 13:37:32,load,2
4107,33.39,0.71,91.46,6180,2016-03-05 13:37:34,load,2
4108,33.35,0.71,98.48,6186,2016-03-05 13:37:36,load,2
4109,33.39,0.66,89.4,6174,2016-03-05 13:37:38,load,2
4110,33.55,0.59,94.19,6174,2016-03-05 13:37:40,load,2
4111,33.47,0.59,87,6168,2016-03-05 13:37:42,load,2
4112,33.49,0.59,94.33,6135,2016-03-05 13:37:44,load,2
4113,33.07,0.59,86.47,6135,2016-03-05 13:37:46,load,2
4114,33.11,0.59,77.31,6156,2016-03-05 13:37:48,load,2
4115,33.13,0.59,86.45,6159,2016-03-05 13:37:50,load,2
4116,33.17,0.59,64.25,6147,2016-03-05 13:37:52,load,2
4117,33.39,0.59,84.18,6150,2016-03-05 13:37:54,load,2
4118,32.99,0.59,64.68,6168,2016-03-05 13:37:56,load,2
4119,33.17,0.59,81.18,6150,2016-03-05 13:37:58,load,2
4120,33.25,0.59,69.8,6132,2016-03-05 13:38:00,load,2
4121,33.19,0.59,76.43,6156,2016-03-05 13:38:02,load,2
4122,33.41,0.59,72.54,6135,2016-03-05 13:38:05,load,2
4123,33.35,0.59,63.72,6129,2016-03-05 13:38:07,load,2
4124,33.43,0.59,72.58,6144,2016-03-05 13:38:09,load,2
4125,33.73,0.59,62.5,6162,2016-03-05 13:38:11,load,2
4126,33.65,0.59,70.57,6159,2016-03-05 13:38:13,load,2
4127,33.73,0.59,63.83,6165,2016-03-05 13:38:15,load,2
4128,33.65,0.59,77.57,6144,2016-03-05 13:38:17,load,2
4129,33.63,0.59,64.36,6153,2016-03-05 13:38:19,load,2
4130,33.65,0.59,82.29,6171,2016-03-05 13:38:21,load,2
4131,33.61,0.58,63.74,6183,2016-03-05 13:38:23,load,2
4132,33.73,0.58,87.24,6180,2016-03-05 13:38:25,load,2
4133,33.79,0.58,70.24,6159,2016-03-05 13:38:27,load,2
4134,33.69,0.58,89.18,6153,2016-03-05 13:38:29,load,2
4135,33.91,0.58,64.2,6153,2016-03-05 13:38:31,load,2
4136,34.45,0.58,88.16,6159,2016-03-05 13:38:33,load,2
4137,34.07,0.58,70.72,6189,2016-03-05 13:38:35,load,2
4138,34.43,0.58,88.16,6189,2016-03-05 13:38:37,load,2
4139,34.55,0.58,68.88,6153,2016-03-05 13:38:40,load,2
4140,34.53,0.58,83.61,6153,2016-03-05 13:38:42,load,2
4141,34.59,0.58,68.84,6171,2016-03-05 13:38:44,load,2
4142,34.81,0.58,86.25,6144,2016-03-05 13:38:46,load,2
4143,34.67,0.58,64.97,6114,2016-03-05 13:38:48,load,2
4144,34.59,0.59,85.64,6141,2016-03-05 13:38:50,load,2
4145,34.61,0.58,64.6,6141,2016-03-05 13:38:52,load,2
4146,34.59,0.58,85.68,6150,2016-03-05 13:38:54,load,2
4147,34.61,0.58,61.75,6153,2016-03-05 13:38:56,load,2
4148,34.81,0.59,87.35,6147,2016-03-05 13:38:58,load,2
4149,34.83,0.58,65.12,6141,2016-03-05 13:39:00,load,2
4150,34.67,0.58,81.22,6144,2016-03-05 13:39:02,load,2
4151,35.05,0.58,75.45,6147,2016-03-05 13:39:04,load,2
4152,35.05,0.58,82.71,6156,2016-03-05 13:39:06,load,2
4153,35.19,0.58,78.68,6150,2016-03-05 13:39:08,load,2
4154,35.09,0.58,77.57,6159,2016-03-05 13:39:10,load,2
4155,35.09,0.58,84.79,6147,2016-03-05 13:39:12,load,2
4156,35.05,0.58,74.68,6120,2016-03-05 13:39:14,load,2
4157,35.09,0.58,85.47,6123,2016-03-05 13:39:17,load,2
4158,34.75,0.58,69.54,6138,2016-03-05 13:39:19,load,2
4159,34.71,0.58,84.28,6171,2016-03-05 13:39:21,load,2
4160,34.61,0.58,61.36,6180,2016-03-05 13:39:23,load,2
4161,34.59,0.58,76.5,6156,2016-03-05 13:39:25,load,2
4162,34.81,0.58,65.58,6129,2016-03-05 13:39:27,load,2
4163,34.83,0.58,84.13,6144,2016-03-05 13:39:29,load,2
4164,34.89,0.58,75.88,6132,2016-03-05 13:39:31,load,2
4165,34.99,0.58,78.33,6129,2016-03-05 13:39:33,load,2
4166,34.93,0.58,81.48,6123,2016-03-05 13:39:35,load,2
4167,34.97,0.58,67.48,6150,2016-03-05 13:39:37,load,2
4168,35.05,0.58,84.28,6162,2016-03-05 13:39:39,load,2
4169,34.97,0.58,61.36,6159,2016-03-05 13:39:41,load,2
4170,35.15,0.58,82.75,6153,2016-03-05 13:39:43,load,2
4171,35.09,0.58,70.55,6162,2016-03-05 13:39:45,load,2
4172,35.15,0.58,83.41,6150,2016-03-05 13:39:47,load,2
4173,35.29,0.58,75.45,6165,2016-03-05 13:39:49,load,2
4174,35.29,0.58,72.71,6180,2016-03-05 13:39:52,load,2
4175,35.27,0.58,85.62,6192,2016-03-05 13:39:54,load,2
4176,35.19,0.58,76.78,6174,2016-03-05 13:39:56,load,2
4177,35.13,0.58,97.32,6177,2016-03-05 13:39:58,load,2
4178,35.07,0.58,75.53,6171,2016-03-05 13:40:00,load,2
4179,35.23,0.58,81.64,6177,2016-03-05 13:40:02,load,2
4180,35.05,0.58,71.71,6165,2016-03-05 13:40:04,load,2
4181,35.21,0.58,86.23,6183,2016-03-05 13:40:06,load,2
4182,35.21,0.58,93.01,6189,2016-03-05 13:40:08,load,2
4183,35.35,0.58,72.89,6186,2016-03-05 13:40:10,load,2
4184,35.51,0.58,90.91,6153,2016-03-05 13:40:12,load,2
4185,35.35,0.57,72.69,6159,2016-03-05 13:40:14,load,2
4186,35.27,0.58,87.96,6177,2016-03-05 13:40:16,load,2
4187,35.43,0.58,72.41,6192,2016-03-05 13:40:18,load,2
4188,35.29,0.58,91.72,6177,2016-03-05 13:40:20,load,2
4189,35.61,3.04,82.53,1236,2016-03-05 13:40:29,load,2
4190,35.39,0.57,78.2,4920,2016-03-05 13:40:31,load,2
4191,35.39,0.58,85.36,6156,2016-03-05 13:40:33,load,2
4192,35.55,0.57,76.63,6168,2016-03-05 13:40:35,load,2
4193,35.71,0.58,91.02,6189,2016-03-05 13:40:37,load,2
4194,35.69,0.57,72.78,6168,2016-03-05 13:40:39,load,2
4195,35.67,0.57,89.62,6156,2016-03-05 13:40:41,load,2
4196,35.7,0.58,77.42,6156,2016-03-05 13:40:43,load,2
4197,35.77,0.58,95.29,6162,2016-03-05 13:40:45,load,2
4198,35.77,0.57,71.12,6174,2016-03-05 13:40:47,load,2
4199,35.91,0.57,93.45,6165,2016-03-05 13:40:50,load,2
4200,36.05,0.57,78.09,6171,2016-03-05 13:40:52,load,2
4201,36.17,0.57,93.19,6174,2016-03-05 13:40:54,load,2
4202,36.15,0.57,78.36,6153,2016-03-05 13:40:56,load,2
4203,36.01,0.57,79.69,6138,2016-03-05 13:40:58,load,2
4204,36.09,0.57,74.7,6165,2016-03-05 13:41:00,load,2
4205,35.99,0.57,71.77,6171,2016-03-05 13:41:02,load,2
4206,35.97,0.57,86.23,6171,2016-03-05 13:41:04,load,2
4207,35.55,0.57,68.56,6168,2016-03-05 13:41:06,load,2
4208,35.81,0.57,85.6,6180,2016-03-05 13:41:08,load,2
4209,35.91,0.57,67.13,6201,2016-03-05 13:41:10,load,2
4210,35.91,0.57,90.72,6186,2016-03-05 13:41:12,load,2
4211,35.97,0.57,72.52,6180,2016-03-05 13:41:14,load,2
4212,36.21,0.57,87.11,6192,2016-03-05 13:41:16,load,2
4213,36.23,0.57,67.83,6189,2016-03-05 13:41:18,load,2
4214,36.29,0.57,84.61,6162,2016-03-05 13:41:20,load,2
4215,36.09,0.57,69.37,6141,2016-03-05 13:41:22,load,2
4216,36.09,0.57,83.04,6147,2016-03-05 13:41:24,load,2
4217,36.23,0.58,76.43,6165,2016-03-05 13:41:27,load,2
4218,36.45,0.58,88.16,6174,2016-03-05 13:41:29,load,2
4219,36.47,0.58,74.66,6168,2016-03-05 13:41:31,load,2
4220,36.41,0.57,92.84,6177,2016-03-05 13:41:33,load,2
4221,36.57,0.57,83.06,6177,2016-03-05 13:41:35,load,2
4222,36.57,0.57,92.44,6180,2016-03-05 13:41:37,load,2
4223,36.37,0.57,84.44,6165,2016-03-05 13:41:39,load,2
4224,36.53,0.57,82.1,6159,2016-03-05 13:41:41,load,2
4225,36.71,0.57,83.47,6195,2016-03-05 13:41:43,load,2
4226,36.63,0.58,83.23,6192,2016-03-05 13:41:45,load,2
4227,36.49,0.57,79.87,6186,2016-03-05 13:41:47,load,2
4228,36.79,0.57,81.4,6177,2016-03-05 13:41:49,load,2
4229,36.57,0.58,80.15,6180,2016-03-05 13:41:51,load,2
4230,36.73,0.57,81.59,6174,2016-03-05 13:41:53,load,2
4231,36.81,0.58,96.32,6180,2016-03-05 13:41:55,load,2
4232,36.71,0.58,75.6,6195,2016-03-05 13:41:57,load,2
4233,36.65,0.57,90.76,6177,2016-03-05 13:41:59,load,2
4234,36.65,0.57,69.23,6177,2016-03-05 13:42:02,load,2
4235,36.65,0.58,89.07,6180,2016-03-05 13:42:04,load,2
4236,36.79,0.57,67.38,6192,2016-03-05 13:42:06,load,2
4237,36.79,0.58,88.75,6183,2016-03-05 13:42:08,load,2
4238,36.93,0.57,67.09,6177,2016-03-05 13:42:10,load,2
4239,37.03,0.57,86.12,6162,2016-03-05 13:42:12,load,2
4240,37.09,0.57,66.13,6177,2016-03-05 13:42:14,load,2
4241,37.17,0.57,89.18,6180,2016-03-05 13:42:16,load,2
4242,37.19,0.57,69.91,6183,2016-03-05 13:42:18,load,2
4243,37.03,0.57,87.5,6177,2016-03-05 13:42:20,load,2
4244,37.17,0.57,69.19,6180,2016-03-05 13:42:22,load,2
4245,37.21,0.57,86.84,6192,2016-03-05 13:42:24,load,2
4246,37.17,0.57,81.44,6201,2016-03-05 13:42:26,load,2
4247,37.11,0.57,80.06,6198,2016-03-05 13:42:28,load,2
4248,37.13,0.57,80.28,6189,2016-03-05 13:42:30,load,2
4249,37.33,0.57,79.1,6213,2016-03-05 13:42:32,load,2
4250,37.29,0.57,87.04,6198,2016-03-05 13:42:34,load,2
4251,37.25,0.57,71.22,6174,2016-03-05 13:42:36,load,2
4252,37.27,0.57,89.69,6168,2016-03-05 13:42:39,load,2
4253,37.41,0.57,72.89,6174,2016-03-05 13:42:41,load,2
4254,37.41,0.57,83.98,6183,2016-03-05 13:42:43,load,2
4255,37.55,0.57,84.55,6180,2016-03-05 13:42:45,load,2
4256,37.59,0.57,67.07,6201,2016-03-05 13:42:47,load,2
4257,37.45,0.57,84.81,6183,2016-03-05 13:42:49,load,2
4258,37.49,0.57,71.36,6183,2016-03-05 13:42:51,load,2
4259,37.19,0.57,85.29,6192,2016-03-05 13:42:53,load,2
4260,37.49,0.57,79.14,6186,2016-03-05 13:42:55,load,2
4261,37.53,0.57,71.93,6177,2016-03-05 13:42:57,load,2
4262,37.53,0.57,88.72,6183,2016-03-05 13:42:59,load,2
4263,37.29,0.57,66.7,6183,2016-03-05 13:43:01,load,2
4264,37.51,0.57,84.42,6186,2016-03-05 13:43:03,load,2
4265,37.63,0.57,66.35,6192,2016-03-05 13:43:05,load,2
4266,37.63,0.57,82.51,6195,2016-03-05 13:43:07,load,2
4267,37.61,0.57,70.28,6192,2016-03-05 13:43:09,load,2
4268,37.63,0.57,66.52,6195,2016-03-05 13:43:11,load,2
4269,37.77,0.57,80.02,6201,2016-03-05 13:43:14,load,2
4270,37.61,0.57,56.35,6189,2016-03-05 13:43:16,load,2
4271,37.53,0.57,73.17,6210,2016-03-05 13:43:18,load,2
4272,37.67,0.57,66.81,6201,2016-03-05 13:43:20,load,2
4273,37.77,0.57,74,6189,2016-03-05 13:43:22,load,2
4274,37.79,0.57,92.4,6189,2016-03-05 13:43:24,load,2
4275,38.01,0.57,71.38,6192,2016-03-05 13:43:26,load,2
4276,37.79,0.57,87.15,6186,2016-03-05 13:43:28,load,2
4277,37.85,0.57,84.31,6189,2016-03-05 13:43:30,load,2
4278,37.83,0.57,72.93,6195,2016-03-05 13:43:32,load,2
4279,37.99,0.57,93.08,6195,2016-03-05 13:43:34,load,2
4280,37.87,0.57,78.62,6198,2016-03-05 13:43:36,load,2
4281,37.79,3.03,70.35,1230,2016-03-05 13:43:43,load,2
4282,38.19,3.03,80.85,1242,2016-03-05 13:43:48,load,2
4283,38.21,0.57,68.34,4965,2016-03-05 13:43:50,load,2
4284,38.17,0.57,88.72,6189,2016-03-05 13:43:52,load,2
4285,38.27,0.57,70.68,6186,2016-03-05 13:43:54,load,2
4286,38.27,0.57,80.57,6192,2016-03-05 13:43:56,load,2
4287,38.25,0.57,77.83,6186,2016-03-05 13:43:58,load,2
4288,38.27,0.57,73.32,6198,2016-03-05 13:44:00,load,2
4289,38.21,0.57,91.39,6207,2016-03-05 13:44:02,load,2
4290,38.21,0.57,75.77,6216,2016-03-05 13:44:04,load,2
4291,38.37,0.57,88.42,6204,2016-03-05 13:44:06,load,2
4292,38.21,0.57,88.62,6189,2016-03-05 13:44:08,load,2
4293,38.29,0.57,84.7,6192,2016-03-05 13:44:10,load,2
4294,38.51,0.57,97.63,6216,2016-03-05 13:44:12,load,2
4295,38.41,0.57,74.22,6213,2016-03-05 13:44:14,load,2
4296,38.59,0.57,101.8,6219,2016-03-05 13:44:17,load,2
4297,38.45,0.57,86.21,6198,2016-03-05 13:44:19,load,2
4298,38.55,0.57,99.47,6213,2016-03-05 13:44:21,load,2
4299,38.59,0.57,85.64,6216,2016-03-05 13:44:23,load,2
4300,38.49,0.57,84.63,6231,2016-03-05 13:44:25,load,2
4301,38.75,0.57,90.17,6219,2016-03-05 13:44:27,load,2
4302,38.85,0.57,64.77,6228,2016-03-05 13:44:29,load,2
4303,38.87,0.57,98.2,6237,2016-03-05 13:44:31,load,2
4304,39.09,0.57,71.36,6270,2016-03-05 13:44:33,load,2
4305,39.05,0.57,90.74,6252,2016-03-05 13:44:35,load,2
4306,39.15,0.57,79.47,6237,2016-03-05 13:44:37,load,2
4307,39.23,0.57,85.44,6222,2016-03-05 13:44:39,load,2
4308,39.27,0.57,86.56,6216,2016-03-05 13:44:41,load,2
4309,39.27,0.57,80.22,6216,2016-03-05 13:44:43,load,2
4310,39.23,0.56,86.3,6201,2016-03-05 13:44:45,load,2
4311,39.29,0.56,75.71,6222,2016-03-05 13:44:47,load,2
4312,39.27,0.57,93.71,6225,2016-03-05 13:44:49,load,2
4313,39.39,0.56,75.42,6228,2016-03-05 13:44:52,load,2
4314,39.41,0.57,93.87,6222,2016-03-05 13:44:54,load,2
4315,39.29,0.57,80.37,6234,2016-03-05 13:44:56,load,2
4316,39.39,0.56,79.01,6222,2016-03-05 13:44:58,load,2
4317,39.29,0.57,86.36,6231,2016-03-05 13:45:00,load,2
4318,39.33,0.57,72.71,6234,2016-03-05 13:45:02,load,2
4319,39.47,0.57,92.6,6228,2016-03-05 13:45:04,load,2
4320,39.55,0.56,82.4,6237,2016-03-05 13:45:06,load,2
4321,39.41,0.56,90.87,6231,2016-03-05 13:45:08,load,2
4322,39.57,0.57,91.5,6219,2016-03-05 13:45:10,load,2
4323,39.29,0.56,78.42,6207,2016-03-05 13:45:12,load,2
4324,39.13,0.56,105.9,6207,2016-03-05 13:45:14,load,2
4325,39.23,0.56,83.34,6201,2016-03-05 13:45:16,load,2
4326,39.11,0.56,93.25,6216,2016-03-05 13:45:18,load,2
4327,39.31,0.57,94.83,6219,2016-03-05 13:45:20,load,2
4328,39.29,0.56,79.65,6234,2016-03-05 13:45:22,load,2
4329,39.27,0.56,97.5,6234,2016-03-05 13:45:24,load,2
4330,39.33,0.56,80.89,6213,2016-03-05 13:45:26,load,2
4331,39.45,0.57,104.6,6225,2016-03-05 13:45:29,load,2
4332,39.41,0.56,90.52,6228,2016-03-05 13:45:31,load,2
4333,39.47,0.56,107.2,6210,2016-03-05 13:45:33,load,2
4334,39.55,0.56,92.66,6210,2016-03-05 13:45:35,load,2
4335,39.63,0.56,92.25,6237,2016-03-05 13:45:37,load,2
4336,39.65,0.57,89.78,6231,2016-03-05 13:45:39,load,2
4337,39.51,0.57,91.18,6216,2016-03-05 13:45:41,load,2
4338,39.47,0.57,95.59,6222,2016-03-05 13:45:43,load,2
4339,39.45,0.56,85.53,6225,2016-03-05 13:45:45,load,2
4340,39.41,0.57,85.92,6201,2016-03-05 13:45:47,load,2
4341,39.39,0.56,85.33,6204,2016-03-05 13:45:49,load,2
4342,39.41,0.57,91.2,6228,2016-03-05 13:45:51,load,2
4343,39.63,0.56,81.77,6219,2016-03-05 13:45:53,load,2
4344,39.57,0.56,95.59,6234,2016-03-05 13:45:55,load,2
4345,39.57,0.56,83.56,6243,2016-03-05 13:45:57,load,2
4346,39.57,0.57,95.72,6270,2016-03-05 13:45:59,load,2
4347,39.92,0.56,76.82,6279,2016-03-05 13:46:01,load,2
4348,40.89,0.57,99.07,6270,2016-03-05 13:46:04,load,2
4349,40.35,0.57,79.98,6255,2016-03-05 13:46:06,load,2
4350,39.98,0.56,94.22,6231,2016-03-05 13:46:08,load,2
4351,39.91,0.56,77.02,6207,2016-03-05 13:46:10,load,2
4352,39.93,0.57,96.91,6255,2016-03-05 13:46:12,load,2
4353,39.89,0.57,75.1,6252,2016-03-05 13:46:14,load,2
4354,40.25,2.05,93.47,0,2016-03-05 13:46:22,load,2
4355,40.27,0.49,76.43,0,2016-03-05 13:46:23,load,2
4356,40.35,0.13,94.74,0,2016-03-05 13:46:23,load,2
4357,40.35,0.08,74.24,1242,2016-03-05 13:46:23,load,2
4358,40.39,0.07,94.17,1242,2016-03-05 13:46:24,load,2
4359,40.43,0.07,77.72,2484,2016-03-05 13:46:24,load,2
4360,40.43,0.07,83.52,2484,2016-03-05 13:46:24,load,2
4361,40.45,0.07,84.46,2484,2016-03-05 13:46:25,load,2
4362,40.46,0.07,72.06,3732,2016-03-05 13:46:25,load,2
4363,40.43,0.07,90.13,3732,2016-03-05 13:46:25,load,2
4364,40.35,0.07,70.74,3732,2016-03-05 13:46:26,load,2
4365,40.13,0.07,83.87,4977,2016-03-05 13:46:26,load,2
4366,40.1,0.07,81.13,4977,2016-03-05 13:46:27,load,2
4367,40.11,0.07,70.2,4977,2016-03-05 13:46:27,load,2
4368,40.13,0.07,83.43,6216,2016-03-05 13:46:27,load,2
4369,40.13,0.07,68.73,6216,2016-03-05 13:46:28,load,2
4370,40.1,0.07,92.18,6216,2016-03-05 13:46:28,load,2
4371,40.09,0.07,80.3,6222,2016-03-05 13:46:28,load,2
4372,40.03,0.07,76.28,6222,2016-03-05 13:46:29,load,2
4373,39.99,0.07,86.06,6219,2016-03-05 13:46:29,load,2
4374,39.99,0.07,65.56,6219,2016-03-05 13:46:29,load,2
4375,39.95,0.07,87.28,6219,2016-03-05 13:46:30,load,2
4376,39.95,0.07,67.99,6225,2016-03-05 13:46:30,load,2
4377,39.99,0.07,74.83,6225,2016-03-05 13:46:30,load,2
4378,40.01,0.07,76.89,6225,2016-03-05 13:46:31,load,2
4379,39.99,0.07,63.74,6234,2016-03-05 13:46:31,load,2
4380,39.99,0.07,84.81,6234,2016-03-05 13:46:32,load,2
4381,39.99,0.07,65.89,6234,2016-03-05 13:46:32,load,2
4382,40.01,0.07,79.76,6237,2016-03-05 13:46:32,load,2
4383,39.99,0.07,77.33,6237,2016-03-05 13:46:33,load,2
4384,40.03,0.07,69.87,6237,2016-03-05 13:46:33,load,2
4385,40.07,0.07,86.93,6249,2016-03-05 13:46:33,load,2
4386,40.08,0.07,66.02,6249,2016-03-05 13:46:34,load,2
4387,40.09,0.07,84.13,6267,2016-03-05 13:46:34,load,2
4388,40.09,0.07,79.14,6267,2016-03-05 13:46:34,load,2
4389,40.07,0.07,71.53,6267,2016-03-05 13:46:35,load,2
4390,40.09,0.07,85.53,6255,2016-03-05 13:46:35,load,2
4391,40.07,0.07,65.01,6255,2016-03-05 13:46:35,load,2
4392,40.07,0.07,87.15,6255,2016-03-05 13:46:36,load,2
4393,40.03,0.07,77.94,6246,2016-03-05 13:46:36,load,2
4394,40.09,0.07,75.27,6246,2016-03-05 13:46:37,load,2
4395,40.09,0.07,92.33,6246,2016-03-05 13:46:37,load,2
